timestamp,deviceId,flowId,state,priority,packets,bytes,life,appId,eth_src,eth_dst,ipv4_src,ipv4_dst,in_port,selector,treatment
2026-06-08 16:59:10,of:0000000000000002,34902897208073662,ADDED,10,0,0,7,org.onosproject.fwd,00:00:00:00:00:02,00:00:00:00:00:01,,,2,"{'criteria': [{'type': 'IN_PORT', 'port': 2}, {'type': 'ETH_DST', 'mac': '00:00:00:00:00:01'}, {'type': 'ETH_SRC', 'mac': '00:00:00:00:00:02'}]}","{'instructions': [{'type': 'OUTPUT', 'port': '1'}], 'deferred': []}"
2026-06-08 16:59:10,of:0000000000000002,34902899328279504,ADDED,10,40,3920,10,org.onosproject.fwd,00:00:00:00:00:01,00:00:00:00:00:02,,,2,"{'criteria': [{'type': 'IN_PORT', 'port': 2}, {'type': 'ETH_DST', 'mac': '00:00:00:00:00:02'}, {'type': 'ETH_SRC', 'mac': '00:00:00:00:00:01'}]}","{'instructions': [{'type': 'OUTPUT', 'port': '3'}], 'deferred': []}"
2026-06-08 16:59:10,of:0000000000000002,281475022575828,ADDED,40000,10,1395,10,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x88cc'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:10,of:0000000000000002,281475568191580,ADDED,5,47,4606,10,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x800'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:10,of:0000000000000002,34902897244613097,ADDED,10,0,0,7,org.onosproject.fwd,00:00:00:00:00:02,00:00:00:00:00:01,,,1,"{'criteria': [{'type': 'IN_PORT', 'port': 1}, {'type': 'ETH_DST', 'mac': '00:00:00:00:00:01'}, {'type': 'ETH_SRC', 'mac': '00:00:00:00:00:02'}]}","{'instructions': [{'type': 'OUTPUT', 'port': '2'}], 'deferred': []}"
2026-06-08 16:59:10,of:0000000000000007,281475652364572,ADDED,5,3,294,10,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x800'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:10,of:0000000000000007,281478438392611,ADDED,40000,0,0,10,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x806'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:10,of:0000000000000007,281476350262333,ADDED,40000,10,1400,10,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x8942'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:10,of:0000000000000007,281475000925130,ADDED,40000,10,1400,10,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x88cc'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:10,of:0000000000000008,281476059291414,ADDED,40000,0,0,10,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x806'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:10,of:0000000000000008,281476101349656,ADDED,40000,15,2090,10,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x88cc'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:10,of:0000000000000008,34902900725892896,ADDED,10,0,0,7,org.onosproject.fwd,00:00:00:00:00:02,00:00:00:00:00:01,,,2,"{'criteria': [{'type': 'IN_PORT', 'port': 2}, {'type': 'ETH_DST', 'mac': '00:00:00:00:00:01'}, {'type': 'ETH_SRC', 'mac': '00:00:00:00:00:02'}]}","{'instructions': [{'type': 'OUTPUT', 'port': '1'}], 'deferred': []}"
2026-06-08 16:59:10,of:0000000000000008,281476270708671,ADDED,40000,15,2090,10,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x8942'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:10,of:0000000000000008,34902898875781211,ADDED,10,32,3136,9,org.onosproject.fwd,00:00:00:00:00:01,00:00:00:00:00:02,,,3,"{'criteria': [{'type': 'IN_PORT', 'port': 3}, {'type': 'ETH_DST', 'mac': '00:00:00:00:00:02'}, {'type': 'ETH_SRC', 'mac': '00:00:00:00:00:01'}]}","{'instructions': [{'type': 'OUTPUT', 'port': '2'}], 'deferred': []}"
2026-06-08 16:59:10,of:0000000000000008,281476010895837,ADDED,5,141,13818,10,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x800'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:10,of:0000000000000008,34902901039911662,ADDED,10,0,0,7,org.onosproject.fwd,00:00:00:00:00:02,00:00:00:00:00:01,,,3,"{'criteria': [{'type': 'IN_PORT', 'port': 3}, {'type': 'ETH_DST', 'mac': '00:00:00:00:00:01'}, {'type': 'ETH_SRC', 'mac': '00:00:00:00:00:02'}]}","{'instructions': [{'type': 'OUTPUT', 'port': '1'}], 'deferred': []}"
2026-06-08 16:59:10,of:0000000000000008,34902899716590458,ADDED,10,0,0,7,org.onosproject.fwd,00:00:00:00:00:02,00:00:00:00:00:01,,,1,"{'criteria': [{'type': 'IN_PORT', 'port': 1}, {'type': 'ETH_DST', 'mac': '00:00:00:00:00:01'}, {'type': 'ETH_SRC', 'mac': '00:00:00:00:00:02'}]}","{'instructions': [{'type': 'OUTPUT', 'port': '2'}], 'deferred': []}"
2026-06-08 16:59:10,of:0000000000000005,281478762460478,ADDED,40000,0,0,10,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x806'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:10,of:0000000000000005,281478211273411,ADDED,40000,10,1395,10,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x8942'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:10,of:0000000000000005,281475117841124,ADDED,5,53,5194,10,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x800'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:10,of:0000000000000005,281478979269874,ADDED,40000,10,1395,10,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x88cc'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:10,of:0000000000000006,281475738574217,ADDED,40000,10,1400,10,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x88cc'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:10,of:0000000000000006,281476873293724,ADDED,40000,10,1400,10,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x8942'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:10,of:0000000000000006,281475411377083,ADDED,40000,0,0,10,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x806'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:10,of:0000000000000006,281478888449605,ADDED,5,3,294,10,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x800'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:10,of:0000000000000009,281478887649794,ADDED,40000,12,1672,10,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x88cc'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:10,of:0000000000000009,34902901355594755,ADDED,10,20,1960,9,org.onosproject.fwd,00:00:00:00:00:02,00:00:00:00:00:01,,,3,"{'criteria': [{'type': 'IN_PORT', 'port': 3}, {'type': 'ETH_DST', 'mac': '00:00:00:00:00:01'}, {'type': 'ETH_SRC', 'mac': '00:00:00:00:00:02'}]}","{'instructions': [{'type': 'OUTPUT', 'port': '2'}], 'deferred': []}"
2026-06-08 16:59:10,of:0000000000000009,281474993990194,ADDED,5,66,6468,10,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x800'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:10,of:0000000000000009,34902897501809586,ADDED,10,8,784,7,org.onosproject.fwd,00:00:00:00:00:02,00:00:00:00:00:01,,,2,"{'criteria': [{'type': 'IN_PORT', 'port': 2}, {'type': 'ETH_DST', 'mac': '00:00:00:00:00:01'}, {'type': 'ETH_SRC', 'mac': '00:00:00:00:00:02'}]}","{'instructions': [{'type': 'OUTPUT', 'port': '1'}], 'deferred': []}"
2026-06-08 16:59:10,of:0000000000000009,281476295891648,ADDED,40000,12,1672,10,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x8942'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:10,of:0000000000000009,34902898191767029,ADDED,10,39,3822,9,org.onosproject.fwd,00:00:00:00:00:02,00:00:00:00:00:01,,,1,"{'criteria': [{'type': 'IN_PORT', 'port': 1}, {'type': 'ETH_DST', 'mac': '00:00:00:00:00:01'}, {'type': 'ETH_SRC', 'mac': '00:00:00:00:00:02'}]}","{'instructions': [{'type': 'OUTPUT', 'port': '2'}], 'deferred': []}"
2026-06-08 16:59:10,of:0000000000000009,281479019932926,ADDED,40000,0,0,10,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x806'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:10,of:0000000000000009,34902899619228287,ADDED,10,1,98,10,org.onosproject.fwd,00:00:00:00:00:01,00:00:00:00:00:02,,,2,"{'criteria': [{'type': 'IN_PORT', 'port': 2}, {'type': 'ETH_DST', 'mac': '00:00:00:00:00:02'}, {'type': 'ETH_SRC', 'mac': '00:00:00:00:00:01'}]}","{'instructions': [{'type': 'OUTPUT', 'port': '1'}], 'deferred': []}"
2026-06-08 16:59:15,of:000000000000000c,281479100460205,ADDED,40000,35,4877,15,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x88cc'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:15,of:000000000000000c,281475624796078,ADDED,40000,35,4877,15,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x8942'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:15,of:000000000000000c,281477504901495,ADDED,40000,0,0,15,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x806'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:15,of:000000000000000c,281476292687096,ADDED,5,83,8134,15,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x800'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:15,of:000000000000000d,281478200287907,ADDED,40000,36,5023,15,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x88cc'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:15,of:000000000000000d,281478788468154,ADDED,5,83,8134,15,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x800'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:15,of:000000000000000d,281478012698825,ADDED,40000,36,5023,15,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x8942'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:15,of:000000000000000d,281476618808057,ADDED,40000,0,0,15,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x806'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:15,of:000000000000000a,281477705784245,ADDED,5,3,294,15,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x800'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:15,of:000000000000000a,281475818964416,ADDED,40000,16,2230,15,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x8942'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:15,of:000000000000000a,281477034268888,ADDED,40000,16,2230,15,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x88cc'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:15,of:000000000000000a,281478593105785,ADDED,40000,0,0,15,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x806'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:15,of:000000000000000b,281478277078534,ADDED,5,101,9898,15,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x800'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:15,of:000000000000000b,34902898369757081,ADDED,10,15,1470,14,org.onosproject.fwd,00:00:00:00:00:01,00:00:00:00:00:02,,,1,"{'criteria': [{'type': 'IN_PORT', 'port': 1}, {'type': 'ETH_DST', 'mac': '00:00:00:00:00:02'}, {'type': 'ETH_SRC', 'mac': '00:00:00:00:00:01'}]}","{'instructions': [{'type': 'OUTPUT', 'port': '5'}], 'deferred': []}"
2026-06-08 16:59:15,of:000000000000000b,34902898247549216,ADDED,10,12,1176,12,org.onosproject.fwd,00:00:00:00:00:02,00:00:00:00:00:01,,,4,"{'criteria': [{'type': 'IN_PORT', 'port': 4}, {'type': 'ETH_DST', 'mac': '00:00:00:00:00:01'}, {'type': 'ETH_SRC', 'mac': '00:00:00:00:00:02'}]}","{'instructions': [{'type': 'OUTPUT', 'port': '1'}], 'deferred': []}"
2026-06-08 16:59:15,of:000000000000000b,281476663695951,ADDED,40000,0,0,15,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x806'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:15,of:000000000000000b,34902897663526614,ADDED,10,1,98,12,org.onosproject.fwd,00:00:00:00:00:02,00:00:00:00:00:01,,,6,"{'criteria': [{'type': 'IN_PORT', 'port': 6}, {'type': 'ETH_DST', 'mac': '00:00:00:00:00:01'}, {'type': 'ETH_SRC', 'mac': '00:00:00:00:00:02'}]}","{'instructions': [{'type': 'OUTPUT', 'port': '1'}], 'deferred': []}"
2026-06-08 16:59:15,of:000000000000000b,281476573370203,ADDED,40000,36,5016,15,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x88cc'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:15,of:000000000000000b,281476205675487,ADDED,40000,36,5016,15,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x8942'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:15,of:0000000000000003,281478170942982,ADDED,5,93,9114,15,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x800'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:15,of:0000000000000003,34902901306865815,ADDED,10,39,3822,15,org.onosproject.fwd,00:00:00:00:00:01,00:00:00:00:00:02,,,1,"{'criteria': [{'type': 'IN_PORT', 'port': 1}, {'type': 'ETH_DST', 'mac': '00:00:00:00:00:02'}, {'type': 'ETH_SRC', 'mac': '00:00:00:00:00:01'}]}","{'instructions': [{'type': 'OUTPUT', 'port': '2'}], 'deferred': []}"
2026-06-08 16:59:15,of:0000000000000003,281476661728682,ADDED,40000,12,1674,15,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x88cc'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:15,of:0000000000000003,281477764386537,ADDED,40000,0,0,15,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x806'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:15,of:0000000000000003,281476156249461,ADDED,40000,12,1674,15,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x8942'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:15,of:0000000000000004,281475616213265,ADDED,40000,11,1534,15,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x88cc'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:15,of:0000000000000004,281475265228006,ADDED,40000,0,0,15,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x806'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:15,of:0000000000000004,281477141311986,ADDED,5,88,8624,15,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x800'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:15,of:0000000000000004,281476729151998,ADDED,40000,11,1534,15,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x8942'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:15,of:0000000000000001,281478909873038,ADDED,40000,0,0,15,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x806'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:15,of:0000000000000001,34902899196753573,ADDED,10,15,1470,14,org.onosproject.fwd,00:00:00:00:00:01,00:00:00:00:00:02,,,4,"{'criteria': [{'type': 'IN_PORT', 'port': 4}, {'type': 'ETH_DST', 'mac': '00:00:00:00:00:02'}, {'type': 'ETH_SRC', 'mac': '00:00:00:00:00:01'}]}","{'instructions': [{'type': 'OUTPUT', 'port': '1'}], 'deferred': []}"
2026-06-08 16:59:15,of:0000000000000001,34902898986035913,ADDED,10,25,2450,14,org.onosproject.fwd,00:00:00:00:00:02,00:00:00:00:00:01,,,1,"{'criteria': [{'type': 'IN_PORT', 'port': 1}, {'type': 'ETH_DST', 'mac': '00:00:00:00:00:01'}, {'type': 'ETH_SRC', 'mac': '00:00:00:00:00:02'}]}","{'instructions': [{'type': 'OUTPUT', 'port': '4'}], 'deferred': []}"
2026-06-08 16:59:15,of:0000000000000001,281477466379610,ADDED,40000,19,2660,15,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x88cc'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:15,of:0000000000000001,281475012051420,ADDED,5,76,7448,15,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x800'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:15,of:0000000000000001,281477029321583,ADDED,40000,19,2660,15,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x8942'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:15,of:0000000000000002,281478316350853,ADDED,40000,0,0,15,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x806'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:15,of:0000000000000002,281478673389323,ADDED,40000,14,1953,15,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x8942'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:15,of:0000000000000002,34902898441429785,ADDED,10,13,1274,12,org.onosproject.fwd,00:00:00:00:00:02,00:00:00:00:00:01,,,3,"{'criteria': [{'type': 'IN_PORT', 'port': 3}, {'type': 'ETH_DST', 'mac': '00:00:00:00:00:01'}, {'type': 'ETH_SRC', 'mac': '00:00:00:00:00:02'}]}","{'instructions': [{'type': 'OUTPUT', 'port': '1'}], 'deferred': []}"
2026-06-08 16:59:15,of:0000000000000002,34902899328279504,ADDED,10,45,4410,15,org.onosproject.fwd,00:00:00:00:00:01,00:00:00:00:00:02,,,2,"{'criteria': [{'type': 'IN_PORT', 'port': 2}, {'type': 'ETH_DST', 'mac': '00:00:00:00:00:02'}, {'type': 'ETH_SRC', 'mac': '00:00:00:00:00:01'}]}","{'instructions': [{'type': 'OUTPUT', 'port': '3'}], 'deferred': []}"
2026-06-08 16:59:15,of:0000000000000002,281475022575828,ADDED,40000,14,1953,15,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x88cc'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:15,of:0000000000000002,281475568191580,ADDED,5,47,4606,15,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x800'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:15,of:0000000000000007,281475652364572,ADDED,5,3,294,15,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x800'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:15,of:0000000000000007,281478438392611,ADDED,40000,0,0,15,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x806'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:15,of:0000000000000007,281476350262333,ADDED,40000,12,1680,15,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x8942'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:15,of:0000000000000007,281475000925130,ADDED,40000,12,1680,15,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x88cc'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:15,of:0000000000000008,281476059291414,ADDED,40000,0,0,15,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x806'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:15,of:0000000000000008,281476101349656,ADDED,40000,21,2926,15,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x88cc'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:15,of:0000000000000008,281476270708671,ADDED,40000,21,2926,15,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x8942'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
2026-06-08 16:59:15,of:0000000000000008,34902898875781211,ADDED,10,37,3626,14,org.onosproject.fwd,00:00:00:00:00:01,00:00:00:00:00:02,,,3,"{'criteria': [{'type': 'IN_PORT', 'port': 3}, {'type': 'ETH_DST', 'mac': '00:00:00:00:00:02'}, {'type': 'ETH_SRC', 'mac': '00:00:00:00:00:01'}]}","{'instructions': [{'type': 'OUTPUT', 'port': '2'}], 'deferred': []}"
2026-06-08 16:59:15,of:0000000000000008,281476010895837,ADDED,5,141,13818,15,org.onosproject.core,,,,,,"{'criteria': [{'type': 'ETH_TYPE', 'ethType': '0x800'}]}","{'instructions': [{'type': 'OUTPUT', 'port': 'CONTROLLER'}], 'clearDeferred': True, 'deferred': []}"
